dispute_id,reason_code,amount,hours_remaining_at_creation,evidence_type,extracted_order_id,extracted_customer_name,extracted_date,extracted_address,true_order_id,true_customer_name,true_date,true_address,evidence_is_valid_label,tamper_flag_label,dispute_outcome_won_label,true_win_probability_declared_synthetic_only,evidence_completeness_at_submission,evidence_validity_rate_at_submission
disp_8d6a20db74f145,unrecognized_transaction,37089.0,50.0,access_activity_log,ORD286527,Meera Sharma,2026-08-12,"511 Main Rd, Bengaluru",ORD286527,Meera Sharma,2026-08-12,"511 Main Rd, Bengaluru",False,True,False,0.1795,0.333,0.0
disp_5492ae94ce5549,credit_not_processed,2382.96,9.0,refund_cancellation_policy,ORD977371,Karthik Nair,2026-07-24,"582 Main Rd, Delhi",ORD977371,Karthik Nair,2026-07-24,"582 Main Rd, Delhi",False,True,False,0.2503,0.5,0.0
disp_43a16b76e0bf47,subscription_cancelled,19994.9,32.0,access_activity_log,ORD228984,Karthik Menon,2026-08-02,"842 Main Rd, Hyderabad",ORD228984,Karthik Menon,2026-08-02,"842 Main Rd, Hyderabad",True,False,False,0.5296,0.667,0.5
disp_43a16b76e0bf47,subscription_cancelled,19994.9,32.0,term_and_conditions,ORD228984,Karthik Menon,2026-08-02,"735 Cross St, Chennai",ORD228984,Karthik Menon,2026-08-02,"842 Main Rd, Hyderabad",False,False,False,0.5296,0.667,0.5
disp_cd8bdcdf5f7149,duplicate_processing,35129.79,55.0,access_activity_log,ORD367037,Meera Rao,2026-08-11,"515 Main Rd, Pune",ORD367037,Amit Krishnan,2026-08-11,"515 Main Rd, Pune",False,False,False,0.2598,0.5,0.0
disp_47322b8adefd4e,subscription_cancelled,18654.58,13.0,access_activity_log,ORD298290,Arjun Nair,2026-07-31,"512 Main Rd, Kochi",ORD762254,Arjun Nair,2026-07-31,"512 Main Rd, Kochi",False,False,True,0.5349,1.0,0.333
disp_47322b8adefd4e,subscription_cancelled,18654.58,13.0,term_and_conditions,ORD762254,Arjun Nair,2026-07-31,"512 Main Rd, Kochi",ORD762254,Arjun Nair,2026-07-31,"512 Main Rd, Kochi",True,False,True,0.5349,1.0,0.333
disp_47322b8adefd4e,subscription_cancelled,18654.58,13.0,cancellation_proof,ORD262868,Arjun Nair,2026-07-31,"512 Main Rd, Kochi",ORD762254,Arjun Nair,2026-07-31,"512 Main Rd, Kochi",False,False,True,0.5349,1.0,0.333
disp_d96168fc95414f,credit_not_processed,33470.62,21.0,refund_confirmation,ORD442211,Arjun Gupta,2026-08-17,"921 Main Rd, Bengaluru",ORD442211,Arjun Gupta,2026-08-04,"921 Main Rd, Bengaluru",False,False,False,0.1733,0.5,0.0
disp_d96168fc95414f,credit_not_processed,33470.62,21.0,customer_communication,ORD442211,Arjun Gupta,2026-08-04,"428 Cross St, Hyderabad",ORD442211,Arjun Gupta,2026-08-04,"921 Main Rd, Bengaluru",False,False,False,0.1733,0.5,0.0
disp_0028ffb1164844,unrecognized_transaction,40415.27,71.0,customer_communication,ORD902347,Karthik Gupta,2026-07-25,"789 Main Rd, Delhi",ORD902347,Karthik Gupta,2026-07-25,"789 Main Rd, Delhi",True,False,True,0.7057,0.667,1.0
disp_0028ffb1164844,unrecognized_transaction,40415.27,71.0,billing_proof,ORD902347,Karthik Gupta,2026-07-25,"789 Main Rd, Delhi",ORD902347,Karthik Gupta,2026-07-25,"789 Main Rd, Delhi",True,False,True,0.7057,0.667,1.0
disp_10442a98178344,goods_services_not_as_described,36883.66,49.0,term_and_conditions,ORD948796,Meera Rao,2026-08-10,"75 Main Rd, Kochi",ORD948796,Meera Rao,2026-08-10,"75 Main Rd, Kochi",True,False,True,0.6282,0.75,0.667
disp_10442a98178344,goods_services_not_as_described,36883.66,49.0,customer_communication,ORD473435,Meera Rao,2026-08-10,"75 Main Rd, Kochi",ORD948796,Meera Rao,2026-08-10,"75 Main Rd, Kochi",False,False,True,0.6282,0.75,0.667
disp_10442a98178344,goods_services_not_as_described,36883.66,49.0,shipping_proof,ORD948796,Meera Rao,2026-08-10,"75 Main Rd, Kochi",ORD948796,Meera Rao,2026-08-10,"75 Main Rd, Kochi",True,False,True,0.6282,0.75,0.667
disp_10442a98178344,goods_services_not_as_described,36883.66,49.0,proof_of_service,ORD948796,Meera Rao,2026-08-10,"75 Main Rd, Kochi",ORD948796,Meera Rao,2026-08-10,"75 Main Rd, Kochi",True,False,True,0.6282,0.75,0.667
disp_389448d10df048,goods_services_not_received,7232.71,3.0,customer_communication,ORD355170,Arjun Nair,2026-08-06,"562 Main Rd, Chennai",ORD355170,Arjun Nair,2026-08-06,"562 Main Rd, Chennai",True,False,True,0.8334,1.0,1.0
disp_389448d10df048,goods_services_not_received,7232.71,3.0,term_and_conditions,ORD355170,Arjun Nair,2026-08-06,"562 Main Rd, Chennai",ORD355170,Arjun Nair,2026-08-06,"562 Main Rd, Chennai",True,False,True,0.8334,1.0,1.0
disp_389448d10df048,goods_services_not_received,7232.71,3.0,shipping_proof,ORD355170,Arjun Nair,2026-08-06,"562 Main Rd, Chennai",ORD355170,Arjun Nair,2026-08-06,"562 Main Rd, Chennai",True,False,True,0.8334,1.0,1.0
disp_389448d10df048,goods_services_not_received,7232.71,3.0,billing_proof,ORD355170,Arjun Nair,2026-08-06,"562 Main Rd, Chennai",ORD355170,Arjun Nair,2026-08-06,"562 Main Rd, Chennai",True,False,True,0.8334,1.0,1.0
disp_f43fbd5121b94c,subscription_cancelled,22553.27,12.0,term_and_conditions,ORD889792,Amit Iyer,2026-07-29,"893 Main Rd, Kochi",ORD889792,Amit Iyer,2026-07-29,"893 Main Rd, Kochi",True,False,False,0.4596,0.333,1.0
disp_acd3cc7de9984b,subscription_cancelled,2611.79,25.0,access_activity_log,ORD996489,Arjun Menon,2026-07-30,"227 Main Rd, Chennai",ORD996489,Arjun Menon,2026-07-30,"227 Main Rd, Chennai",True,False,True,0.5425,0.667,0.5
disp_acd3cc7de9984b,subscription_cancelled,2611.79,25.0,cancellation_proof,ORD996489,Arjun Menon,2026-07-30,"227 Main Rd, Chennai",ORD996489,Arjun Menon,2026-07-30,"227 Main Rd, Chennai",False,True,True,0.5425,0.667,0.5
disp_acd3cc7de9984b,subscription_cancelled,2611.79,25.0,shipping_proof,ORD996489,Arjun Menon,2026-07-30,"659 Cross St, Delhi",ORD996489,Arjun Menon,2026-07-30,"227 Main Rd, Chennai",False,False,True,0.5425,0.667,0.5
disp_eb265327127444,subscription_cancelled,52344.44,44.0,access_activity_log,ORD281543,Karthik Reddy,2026-08-17,"957 Main Rd, Bengaluru",ORD281543,Karthik Reddy,2026-08-01,"957 Main Rd, Bengaluru",False,False,False,0.304,0.667,0.0
disp_eb265327127444,subscription_cancelled,52344.44,44.0,cancellation_proof,ORD581079,Karthik Reddy,2026-08-01,"957 Main Rd, Bengaluru",ORD281543,Karthik Reddy,2026-08-01,"957 Main Rd, Bengaluru",False,False,False,0.304,0.667,0.0
disp_eb5d811e356f49,credit_not_processed,26196.5,49.0,refund_confirmation,ORD389743,Priya Menon,2026-08-15,"871 Main Rd, Bengaluru",ORD389743,Priya Menon,2026-08-15,"871 Main Rd, Bengaluru",True,False,True,0.835,1.0,1.0
disp_eb5d811e356f49,credit_not_processed,26196.5,49.0,refund_cancellation_policy,ORD389743,Priya Menon,2026-08-15,"871 Main Rd, Bengaluru",ORD389743,Priya Menon,2026-08-15,"871 Main Rd, Bengaluru",True,False,True,0.835,1.0,1.0
disp_b17d80f8dec74e,goods_services_not_as_described,18377.6,72.0,refund_cancellation_policy,ORD869343,Sneha Iyer,2026-08-01,"423 Main Rd, Delhi",ORD869343,Sneha Iyer,2026-08-01,"423 Main Rd, Delhi",True,False,False,0.4674,0.5,0.5
disp_b17d80f8dec74e,goods_services_not_as_described,18377.6,72.0,customer_communication,ORD869343,Sneha Iyer,2026-08-01,"266 Cross St, Bengaluru",ORD869343,Sneha Iyer,2026-08-01,"423 Main Rd, Delhi",False,False,False,0.4674,0.5,0.5
disp_f6171fd2a98e47,credit_not_processed,20356.93,16.0,refund_confirmation,ORD240071,Meera Nair,2026-08-20,"668 Main Rd, Mumbai",ORD240071,Meera Nair,2026-08-07,"668 Main Rd, Mumbai",False,False,False,0.4635,1.0,0.0
disp_f6171fd2a98e47,credit_not_processed,20356.93,16.0,refund_cancellation_policy,ORD240071,Meera Nair,2026-08-11,"668 Main Rd, Mumbai",ORD240071,Meera Nair,2026-08-07,"668 Main Rd, Mumbai",False,False,False,0.4635,1.0,0.0
disp_cfdfd702460643,goods_services_not_received,49864.21,5.0,customer_communication,ORD767081,Karthik Iyer,2026-08-08,"113 Main Rd, Kochi",ORD767081,Karthik Iyer,2026-08-08,"113 Main Rd, Kochi",True,False,True,0.6274,0.667,1.0
disp_cfdfd702460643,goods_services_not_received,49864.21,5.0,term_and_conditions,ORD767081,Karthik Iyer,2026-08-08,"113 Main Rd, Kochi",ORD767081,Karthik Iyer,2026-08-08,"113 Main Rd, Kochi",True,False,True,0.6274,0.667,1.0
disp_db106ff027054b,subscription_cancelled,58599.96,17.0,term_and_conditions,ORD672934,Karthik Rao,2026-07-29,"956 Main Rd, Bengaluru",ORD672934,Karthik Rao,2026-07-29,"956 Main Rd, Bengaluru",False,True,True,0.2314,0.667,0.0
disp_db106ff027054b,subscription_cancelled,58599.96,17.0,cancellation_proof,ORD672934,Rahul Sharma,2026-07-29,"956 Main Rd, Bengaluru",ORD672934,Karthik Rao,2026-07-29,"956 Main Rd, Bengaluru",False,False,True,0.2314,0.667,0.0
disp_bdbdb44fb84845,goods_services_not_as_described,12765.63,9.0,customer_communication,ORD450931,Amit Gupta,2026-07-29,"410 Main Rd, Pune",ORD450931,Amit Gupta,2026-07-29,"410 Main Rd, Pune",True,False,True,0.7481,1.0,0.75
disp_bdbdb44fb84845,goods_services_not_as_described,12765.63,9.0,shipping_proof,ORD450931,Amit Gupta,2026-07-29,"410 Main Rd, Pune",ORD450931,Amit Gupta,2026-07-29,"410 Main Rd, Pune",True,False,True,0.7481,1.0,0.75
disp_bdbdb44fb84845,goods_services_not_as_described,12765.63,9.0,refund_cancellation_policy,ORD450931,Amit Gupta,2026-07-29,"410 Main Rd, Pune",ORD450931,Amit Gupta,2026-07-29,"410 Main Rd, Pune",True,False,True,0.7481,1.0,0.75
disp_bdbdb44fb84845,goods_services_not_as_described,12765.63,9.0,term_and_conditions,ORD873943,Amit Gupta,2026-07-29,"410 Main Rd, Pune",ORD450931,Amit Gupta,2026-07-29,"410 Main Rd, Pune",False,False,True,0.7481,1.0,0.75
disp_bdbdb44fb84845,goods_services_not_as_described,12765.63,9.0,explanation_letter,ORD450931,Amit Gupta,2026-07-29,"410 Main Rd, Pune",ORD450931,Amit Gupta,2026-07-29,"410 Main Rd, Pune",True,False,True,0.7481,1.0,0.75
disp_547ee322b15f41,goods_services_not_received,24969.74,42.0,term_and_conditions,ORD349158,Sneha Gupta,2026-08-02,"571 Main Rd, Bengaluru",ORD349158,Sneha Gupta,2026-08-02,"571 Main Rd, Bengaluru",False,True,False,0.2851,0.667,0.0
disp_547ee322b15f41,goods_services_not_received,24969.74,42.0,shipping_proof,ORD349158,Meera Krishnan,2026-08-02,"571 Main Rd, Bengaluru",ORD349158,Sneha Gupta,2026-08-02,"571 Main Rd, Bengaluru",False,False,False,0.2851,0.667,0.0
disp_547ee322b15f41,goods_services_not_received,24969.74,42.0,billing_proof,ORD342200,Sneha Gupta,2026-08-02,"571 Main Rd, Bengaluru",ORD349158,Sneha Gupta,2026-08-02,"571 Main Rd, Bengaluru",False,False,False,0.2851,0.667,0.0
disp_47174ce5cef540,duplicate_processing,47115.81,55.0,billing_proof,ORD801546,Priya Sharma,2026-07-26,"936 Main Rd, Mumbai",ORD801546,Priya Sharma,2026-07-26,"936 Main Rd, Mumbai",True,False,True,0.8566,1.0,1.0
disp_47174ce5cef540,duplicate_processing,47115.81,55.0,access_activity_log,ORD801546,Priya Sharma,2026-07-26,"936 Main Rd, Mumbai",ORD801546,Priya Sharma,2026-07-26,"936 Main Rd, Mumbai",True,False,True,0.8566,1.0,1.0
disp_49bc5a9f8c514d,subscription_cancelled,9675.34,20.0,term_and_conditions,ORD311917,Priya Rao,2026-07-24,"85 Main Rd, Kochi",ORD311917,Priya Rao,2026-07-24,"85 Main Rd, Kochi",True,False,False,0.8673,1.0,1.0
disp_49bc5a9f8c514d,subscription_cancelled,9675.34,20.0,cancellation_proof,ORD311917,Priya Rao,2026-07-24,"85 Main Rd, Kochi",ORD311917,Priya Rao,2026-07-24,"85 Main Rd, Kochi",True,False,False,0.8673,1.0,1.0
disp_49bc5a9f8c514d,subscription_cancelled,9675.34,20.0,access_activity_log,ORD311917,Priya Rao,2026-07-24,"85 Main Rd, Kochi",ORD311917,Priya Rao,2026-07-24,"85 Main Rd, Kochi",True,False,False,0.8673,1.0,1.0
disp_b2ad8baf70234f,duplicate_processing,47515.97,46.0,access_activity_log,ORD429767,Sneha Rao,2026-08-14,"674 Main Rd, Delhi",ORD429767,Sneha Rao,2026-08-14,"674 Main Rd, Delhi",True,False,True,0.6027,0.5,1.0
disp_eae0d085c86a41,credit_not_processed,19166.88,31.0,refund_cancellation_policy,ORD721578,Priya Nair,2026-07-29,"751 Main Rd, Hyderabad",ORD721578,Priya Nair,2026-07-29,"751 Main Rd, Hyderabad",True,False,True,0.8734,1.0,1.0
disp_eae0d085c86a41,credit_not_processed,19166.88,31.0,refund_confirmation,ORD721578,Priya Nair,2026-07-29,"751 Main Rd, Hyderabad",ORD721578,Priya Nair,2026-07-29,"751 Main Rd, Hyderabad",True,False,True,0.8734,1.0,1.0
disp_4a7ae6795bc846,goods_services_not_received,10623.82,53.0,shipping_proof,ORD435378,Karthik Gupta,2026-08-15,"320 Main Rd, Chennai",ORD435378,Karthik Gupta,2026-08-15,"320 Main Rd, Chennai",True,False,False,0.8514,1.0,1.0
disp_4a7ae6795bc846,goods_services_not_received,10623.82,53.0,term_and_conditions,ORD435378,Karthik Gupta,2026-08-15,"320 Main Rd, Chennai",ORD435378,Karthik Gupta,2026-08-15,"320 Main Rd, Chennai",True,False,False,0.8514,1.0,1.0
disp_4a7ae6795bc846,goods_services_not_received,10623.82,53.0,customer_communication,ORD435378,Karthik Gupta,2026-08-15,"320 Main Rd, Chennai",ORD435378,Karthik Gupta,2026-08-15,"320 Main Rd, Chennai",True,False,False,0.8514,1.0,1.0
disp_7a5fa5e9e8aa47,goods_services_not_as_described,9104.53,26.0,term_and_conditions,ORD487266,Priya Gupta,2026-07-27,"888 Main Rd, Bengaluru",ORD487266,Priya Gupta,2026-07-27,"888 Main Rd, Bengaluru",True,False,False,0.4895,0.25,1.0
disp_ffb581524a5e40,subscription_cancelled,17813.19,38.0,term_and_conditions,ORD352131,Rahul Sharma,2026-07-23,"664 Main Rd, Pune",ORD352131,Meera Iyer,2026-07-23,"664 Main Rd, Pune",False,False,True,0.4608,0.667,0.5
disp_ffb581524a5e40,subscription_cancelled,17813.19,38.0,access_activity_log,ORD352131,Meera Iyer,2026-07-23,"664 Main Rd, Pune",ORD352131,Meera Iyer,2026-07-23,"664 Main Rd, Pune",True,False,True,0.4608,0.667,0.5
disp_e768c866eba340,subscription_cancelled,53972.54,43.0,access_activity_log,ORD591653,Divya Reddy,2026-08-02,"664 Main Rd, Mumbai",ORD591653,Arjun Iyer,2026-08-02,"664 Main Rd, Mumbai",False,False,True,0.7055,1.0,0.667
disp_e768c866eba340,subscription_cancelled,53972.54,43.0,cancellation_proof,ORD591653,Arjun Iyer,2026-08-02,"664 Main Rd, Mumbai",ORD591653,Arjun Iyer,2026-08-02,"664 Main Rd, Mumbai",True,False,True,0.7055,1.0,0.667
disp_e768c866eba340,subscription_cancelled,53972.54,43.0,term_and_conditions,ORD591653,Arjun Iyer,2026-08-02,"664 Main Rd, Mumbai",ORD591653,Arjun Iyer,2026-08-02,"664 Main Rd, Mumbai",True,False,True,0.7055,1.0,0.667
disp_e768c866eba340,subscription_cancelled,53972.54,43.0,customer_communication,ORD591653,Arjun Iyer,2026-08-02,"202 Cross St, Chennai",ORD591653,Arjun Iyer,2026-08-02,"664 Main Rd, Mumbai",False,False,True,0.7055,1.0,0.667
disp_7d34e6a59b9e45,credit_not_processed,27466.25,3.0,refund_confirmation,ORD630209,Karthik Rao,2026-07-26,"896 Main Rd, Chennai",ORD630209,Karthik Rao,2026-07-26,"896 Main Rd, Chennai",True,False,True,0.5788,0.5,1.0
disp_ce55892930bd42,credit_not_processed,56221.52,48.0,refund_cancellation_policy,ORD146777,Karthik Gupta,2026-08-04,"20 Main Rd, Hyderabad",ORD146777,Karthik Gupta,2026-08-04,"20 Main Rd, Hyderabad",True,False,False,0.5469,0.5,1.0
disp_ce55892930bd42,credit_not_processed,56221.52,48.0,shipping_proof,ORD146777,Karthik Gupta,2026-08-04,"20 Main Rd, Hyderabad",ORD146777,Karthik Gupta,2026-08-04,"20 Main Rd, Hyderabad",True,False,False,0.5469,0.5,1.0
disp_4dd032924f1f49,goods_services_not_as_described,6884.07,50.0,shipping_proof,ORD900319,Arjun Krishnan,2026-08-05,"533 Cross St, Mumbai",ORD900319,Arjun Krishnan,2026-08-05,"278 Main Rd, Kochi",False,False,False,0.5958,0.75,0.333
disp_4dd032924f1f49,goods_services_not_as_described,6884.07,50.0,term_and_conditions,ORD900319,Arjun Krishnan,2026-08-05,"278 Main Rd, Kochi",ORD900319,Arjun Krishnan,2026-08-05,"278 Main Rd, Kochi",True,False,False,0.5958,0.75,0.333
disp_4dd032924f1f49,goods_services_not_as_described,6884.07,50.0,customer_communication,ORD900319,Arjun Krishnan,2026-08-05,"278 Main Rd, Kochi",ORD900319,Arjun Krishnan,2026-08-05,"278 Main Rd, Kochi",False,True,False,0.5958,0.75,0.333
disp_4dd032924f1f49,goods_services_not_as_described,6884.07,50.0,proof_of_service,ORD900319,Arjun Krishnan,2026-08-05,"278 Main Rd, Kochi",ORD900319,Arjun Krishnan,2026-08-05,"278 Main Rd, Kochi",True,False,False,0.5958,0.75,0.333
disp_a2821db905f147,goods_services_not_received,29552.04,19.0,term_and_conditions,ORD678995,Amit Sharma,2026-08-15,"924 Main Rd, Hyderabad",ORD678995,Amit Sharma,2026-08-15,"924 Main Rd, Hyderabad",True,False,True,0.6193,0.667,1.0
disp_a2821db905f147,goods_services_not_received,29552.04,19.0,shipping_proof,ORD678995,Amit Sharma,2026-08-15,"924 Main Rd, Hyderabad",ORD678995,Amit Sharma,2026-08-15,"924 Main Rd, Hyderabad",True,False,True,0.6193,0.667,1.0
disp_1acc4e57296d44,unrecognized_transaction,32290.01,47.0,billing_proof,ORD630530,Sneha Iyer,2026-08-14,"977 Main Rd, Hyderabad",ORD630530,Sneha Iyer,2026-08-14,"977 Main Rd, Hyderabad",False,True,True,0.7597,1.0,0.667
disp_1acc4e57296d44,unrecognized_transaction,32290.01,47.0,customer_communication,ORD630530,Sneha Iyer,2026-08-14,"977 Main Rd, Hyderabad",ORD630530,Sneha Iyer,2026-08-14,"977 Main Rd, Hyderabad",True,False,True,0.7597,1.0,0.667
disp_1acc4e57296d44,unrecognized_transaction,32290.01,47.0,access_activity_log,ORD630530,Sneha Iyer,2026-08-14,"977 Main Rd, Hyderabad",ORD630530,Sneha Iyer,2026-08-14,"977 Main Rd, Hyderabad",True,False,True,0.7597,1.0,0.667
disp_cf373868946047,subscription_cancelled,41178.63,29.0,term_and_conditions,ORD450005,Rahul Rao,2026-08-17,"730 Main Rd, Delhi",ORD207527,Rahul Rao,2026-08-17,"730 Main Rd, Delhi",False,False,False,0.2678,0.667,0.0
disp_cf373868946047,subscription_cancelled,41178.63,29.0,cancellation_proof,ORD207527,Rahul Rao,2026-08-17,"730 Main Rd, Delhi",ORD207527,Rahul Rao,2026-08-17,"730 Main Rd, Delhi",False,True,False,0.2678,0.667,0.0
disp_2ec4bd89642f4b,goods_services_not_received,45093.15,38.0,customer_communication,ORD974316,Karthik Rao,2026-07-23,"346 Main Rd, Kochi",ORD974316,Karthik Rao,2026-07-23,"346 Main Rd, Kochi",True,False,True,0.6805,0.667,1.0
disp_2ec4bd89642f4b,goods_services_not_received,45093.15,38.0,shipping_proof,ORD974316,Karthik Rao,2026-07-23,"346 Main Rd, Kochi",ORD974316,Karthik Rao,2026-07-23,"346 Main Rd, Kochi",True,False,True,0.6805,0.667,1.0
disp_2ec4bd89642f4b,goods_services_not_received,45093.15,38.0,billing_proof,ORD974316,Karthik Rao,2026-07-23,"346 Main Rd, Kochi",ORD974316,Karthik Rao,2026-07-23,"346 Main Rd, Kochi",True,False,True,0.6805,0.667,1.0
disp_348c7590ce674e,goods_services_not_received,48106.25,12.0,customer_communication,ORD441999,Amit Krishnan,2026-08-10,"693 Main Rd, Delhi",ORD441999,Amit Krishnan,2026-08-10,"693 Main Rd, Delhi",True,False,False,0.5646,0.667,1.0
disp_348c7590ce674e,goods_services_not_received,48106.25,12.0,shipping_proof,ORD441999,Amit Krishnan,2026-08-10,"693 Main Rd, Delhi",ORD441999,Amit Krishnan,2026-08-10,"693 Main Rd, Delhi",True,False,False,0.5646,0.667,1.0
disp_4d39a8582c1f4f,duplicate_processing,13262.63,69.0,access_activity_log,ORD890054,Karthik Gupta,2026-08-04,"113 Main Rd, Delhi",ORD890054,Karthik Gupta,2026-08-04,"113 Main Rd, Delhi",True,False,True,0.7709,1.0,0.5
disp_4d39a8582c1f4f,duplicate_processing,13262.63,69.0,billing_proof,ORD890054,Karthik Nair,2026-08-04,"113 Main Rd, Delhi",ORD890054,Karthik Gupta,2026-08-04,"113 Main Rd, Delhi",False,False,True,0.7709,1.0,0.5
disp_38e4efa5b4c44a,duplicate_processing,17353.41,65.0,access_activity_log,ORD345653,Divya Sharma,2026-08-14,"193 Main Rd, Bengaluru",ORD345653,Divya Sharma,2026-08-14,"193 Main Rd, Bengaluru",True,False,False,0.671,0.5,1.0
disp_71ab13344df745,credit_not_processed,18621.72,28.0,refund_confirmation,ORD777088,Arjun Rao,2026-08-08,"717 Main Rd, Mumbai",ORD777088,Arjun Rao,2026-08-08,"717 Main Rd, Mumbai",True,False,True,0.8364,1.0,1.0
disp_71ab13344df745,credit_not_processed,18621.72,28.0,refund_cancellation_policy,ORD777088,Arjun Rao,2026-08-08,"717 Main Rd, Mumbai",ORD777088,Arjun Rao,2026-08-08,"717 Main Rd, Mumbai",True,False,True,0.8364,1.0,1.0
disp_33047bc1f91f40,goods_services_not_received,56396.21,9.0,customer_communication,ORD233269,Divya Gupta,2026-07-24,"523 Main Rd, Hyderabad",ORD233269,Divya Gupta,2026-07-24,"523 Main Rd, Hyderabad",True,False,True,0.3624,0.667,0.5
disp_33047bc1f91f40,goods_services_not_received,56396.21,9.0,shipping_proof,ORD456978,Divya Gupta,2026-07-24,"523 Main Rd, Hyderabad",ORD233269,Divya Gupta,2026-07-24,"523 Main Rd, Hyderabad",False,False,True,0.3624,0.667,0.5
disp_e43b7c46cd1842,subscription_cancelled,25378.31,67.0,access_activity_log,ORD491555,Rahul Rao,2026-08-05,"81 Cross St, Bengaluru",ORD491555,Rahul Rao,2026-08-05,"331 Main Rd, Pune",False,False,True,0.6664,1.0,0.333
disp_e43b7c46cd1842,subscription_cancelled,25378.31,67.0,cancellation_proof,ORD491555,Divya Reddy,2026-08-05,"331 Main Rd, Pune",ORD491555,Rahul Rao,2026-08-05,"331 Main Rd, Pune",False,False,True,0.6664,1.0,0.333
disp_e43b7c46cd1842,subscription_cancelled,25378.31,67.0,term_and_conditions,ORD491555,Rahul Rao,2026-08-05,"331 Main Rd, Pune",ORD491555,Rahul Rao,2026-08-05,"331 Main Rd, Pune",True,False,True,0.6664,1.0,0.333
disp_db285a80dd3849,goods_services_not_received,36847.19,6.0,term_and_conditions,ORD544525,Divya Krishnan,2026-08-17,"847 Main Rd, Bengaluru",ORD544525,Divya Krishnan,2026-08-17,"847 Main Rd, Bengaluru",True,False,True,0.7725,1.0,1.0
disp_db285a80dd3849,goods_services_not_received,36847.19,6.0,customer_communication,ORD544525,Divya Krishnan,2026-08-17,"847 Main Rd, Bengaluru",ORD544525,Divya Krishnan,2026-08-17,"847 Main Rd, Bengaluru",True,False,True,0.7725,1.0,1.0
disp_db285a80dd3849,goods_services_not_received,36847.19,6.0,shipping_proof,ORD544525,Divya Krishnan,2026-08-17,"847 Main Rd, Bengaluru",ORD544525,Divya Krishnan,2026-08-17,"847 Main Rd, Bengaluru",True,False,True,0.7725,1.0,1.0
disp_18c43df8d6114d,subscription_cancelled,51370.07,61.0,access_activity_log,ORD347789,Sneha Reddy,2026-08-16,"385 Main Rd, Delhi",ORD347789,Sneha Reddy,2026-08-16,"385 Main Rd, Delhi",False,True,False,0.2297,0.667,0.0
disp_18c43df8d6114d,subscription_cancelled,51370.07,61.0,term_and_conditions,ORD347789,Sneha Reddy,2026-08-16,"385 Main Rd, Delhi",ORD347789,Sneha Reddy,2026-08-16,"385 Main Rd, Delhi",False,True,False,0.2297,0.667,0.0
disp_e3a6d5999ac84d,unrecognized_transaction,55068.29,26.0,billing_proof,ORD838841,Rahul Sharma,2026-08-12,"224 Main Rd, Pune",ORD838841,Rahul Sharma,2026-08-12,"224 Main Rd, Pune",True,False,False,0.4557,0.667,0.5
disp_e3a6d5999ac84d,unrecognized_transaction,55068.29,26.0,customer_communication,ORD609218,Rahul Sharma,2026-08-12,"224 Main Rd, Pune",ORD838841,Rahul Sharma,2026-08-12,"224 Main Rd, Pune",False,False,False,0.4557,0.667,0.5
disp_b11eaec473764f,goods_services_not_as_described,17245.55,71.0,refund_cancellation_policy,ORD796581,Rahul Rao,2026-08-15,"407 Main Rd, Delhi",ORD796581,Rahul Rao,2026-08-15,"407 Main Rd, Delhi",True,False,True,0.8675,1.0,1.0
disp_b11eaec473764f,goods_services_not_as_described,17245.55,71.0,shipping_proof,ORD796581,Rahul Rao,2026-08-15,"407 Main Rd, Delhi",ORD796581,Rahul Rao,2026-08-15,"407 Main Rd, Delhi",True,False,True,0.8675,1.0,1.0
disp_b11eaec473764f,goods_services_not_as_described,17245.55,71.0,customer_communication,ORD796581,Rahul Rao,2026-08-15,"407 Main Rd, Delhi",ORD796581,Rahul Rao,2026-08-15,"407 Main Rd, Delhi",True,False,True,0.8675,1.0,1.0
disp_b11eaec473764f,goods_services_not_as_described,17245.55,71.0,term_and_conditions,ORD796581,Rahul Rao,2026-08-15,"407 Main Rd, Delhi",ORD796581,Rahul Rao,2026-08-15,"407 Main Rd, Delhi",True,False,True,0.8675,1.0,1.0
disp_1ed309c35ced42,duplicate_processing,35068.0,59.0,billing_proof,ORD756120,Meera Gupta,2026-08-01,"477 Main Rd, Pune",ORD756120,Meera Gupta,2026-08-01,"477 Main Rd, Pune",True,False,False,0.6734,0.5,1.0
disp_3ec9fbbf0c7d43,credit_not_processed,54519.79,46.0,refund_confirmation,ORD778749,Rahul Rao,2026-08-15,"604 Main Rd, Pune",ORD778749,Rahul Rao,2026-08-15,"604 Main Rd, Pune",True,False,True,0.5939,0.5,1.0
disp_cc46f20a40e94d,unrecognized_transaction,40401.28,68.0,access_activity_log,ORD997306,Sneha Nair,2026-07-28,"781 Main Rd, Delhi",ORD997306,Sneha Nair,2026-07-28,"781 Main Rd, Delhi",True,False,True,0.6827,0.667,1.0
disp_cc46f20a40e94d,unrecognized_transaction,40401.28,68.0,customer_communication,ORD997306,Sneha Nair,2026-07-28,"781 Main Rd, Delhi",ORD997306,Sneha Nair,2026-07-28,"781 Main Rd, Delhi",True,False,True,0.6827,0.667,1.0
disp_c6eb7178825443,goods_services_not_received,20192.06,13.0,shipping_proof,ORD385822,Amit Rao,2026-08-17,"962 Main Rd, Kochi",ORD340099,Amit Rao,2026-08-17,"962 Main Rd, Kochi",False,False,True,0.525,1.0,0.333
